"countrycode","year","labsh"
"BFA",1990,0.651811122894287
"BFA",1991,0.64556211233139
"BFA",1992,0.639313101768494
"BFA",1993,0.633064091205597
"BFA",1994,0.626815021038055
"BFA",1995,0.620566010475159
"BFA",1996,0.614316999912262
"BFA",1997,0.608067989349365
"BFA",1998,0.601818919181824
"BFA",1999,0.595569908618927
"BFA",2000,0.599852442741394
"BFA",2001,0.628897786140442
"BFA",2002,0.648495316505432
"BFA",2003,0.609266519546509
"BFA",2004,0.591243028640747
"BFA",2005,0.633329272270203
"BFA",2006,0.602510869503021
"BFA",2007,0.55237603187561
"BFA",2008,0.617802739143372
"BFA",2009,0.574144840240479
"BFA",2010,0.569620788097382
"BFA",2011,0.546761274337769
"BFA",2012,0.557732105255127
"BFA",2013,0.573418378829956
"BFA",2014,0.573012590408325
"BFA",2015,0.570814251899719
"BFA",2016,0.570814251899719
"BFA",2017,0.570814251899719
"BGD",1950,NA
"BGD",1951,NA
"BGD",1952,NA
"BGD",1953,NA
"BGD",1954,NA
"BGD",1955,NA
"BGD",1956,NA
"BGD",1957,NA
"BGD",1958,NA
"BGD",1959,NA
"BGD",1960,NA
"BGD",1961,NA
"BGD",1962,NA
"BGD",1963,NA
"BGD",1964,NA
"BGD",1965,NA
"BGD",1966,NA
"BGD",1967,NA
"BGD",1968,NA
"BGD",1969,NA
"BGD",1970,NA
"BGD",1971,NA
"BGD",1972,NA
"BGD",1973,NA
"BGD",1974,NA
"BGD",1975,NA
"BGD",1976,NA
"BGD",1977,NA
"BGD",1978,NA
"BGD",1979,NA
"BGD",1980,NA
"BGD",1981,NA
"BGD",1982,NA
"BGD",1983,NA
"BGD",1984,NA
"BGD",1985,NA
"BGD",1986,NA
"BGD",1987,NA
"BGD",1988,NA
"BGD",1989,NA
"BGD",1990,NA
"BGD",1991,NA
"BGD",1992,NA
"BGD",1993,NA
"BGD",1994,NA
"BGD",1995,NA
"BGD",1996,NA
"BGD",1997,NA
"BGD",1998,NA
"BGD",1999,NA
"BGD",2000,NA
"BGD",2001,NA
"BGD",2002,NA
"BGD",2003,NA
"BGD",2004,NA
"BGD",2005,NA
"BGD",2006,NA
"BGD",2007,NA
"BGD",2008,NA
"BGD",2009,NA
"BGD",2010,NA
"BGD",2011,NA
"BGD",2012,NA
"BGD",2013,NA
"BGD",2014,NA
"BGD",2015,NA
"BGD",2016,NA
"BGD",2017,NA
"BGR",1950,NA
"BGR",1951,NA
"BGR",1952,NA
"BGR",1953,NA
"BGR",1954,NA
"BGR",1955,NA
"BGR",1956,NA
"BGR",1957,NA
"BGR",1958,NA
"BGR",1959,NA
"BGR",1960,NA
"BGR",1961,NA
"BGR",1962,NA
"BGR",1963,NA
"BGR",1964,NA
"BGR",1965,NA
"BGR",1966,NA
"BGR",1967,NA
"BGR",1968,NA
"BGR",1969,NA
"BGR",1970,0.411700993776321
"BGR",1971,0.411700993776321
"BGR",1972,0.411700993776321
"BGR",1973,0.411700993776321
"BGR",1974,0.411700993776321
"BGR",1975,0.411700993776321
"BGR",1976,0.411700993776321
"BGR",1977,0.411700993776321
"BGR",1978,0.411700993776321
"BGR",1979,0.411700993776321
"BGR",1980,0.411700993776321
"BGR",1981,0.411700993776321
"BGR",1982,0.411700993776321
"BGR",1983,0.411700993776321
"BGR",1984,0.411700993776321
"BGR",1985,0.411700993776321
"BGR",1986,0.411700993776321
"BGR",1987,0.411700993776321
"BGR",1988,0.411700993776321
"BGR",1989,0.411700993776321
"BGR",1990,0.411700993776321
"BGR",1991,0.411700993776321
"BGR",1992,0.411700993776321
"BGR",1993,0.411700993776321
"BGR",1994,0.411700993776321
"BGR",1995,0.411700993776321
"BGR",1996,0.3898104429245
"BGR",1997,0.504223704338074
"BGR",1998,0.474920958280563
"BGR",1999,0.543587386608124
"BGR",2000,0.51125830411911
"BGR",2001,0.519083321094513
"BGR",2002,0.514223456382751
"BGR",2003,0.537106513977051
"BGR",2004,0.536284327507019
"BGR",2005,0.525039792060852
"BGR",2006,0.520301640033722
"BGR",2007,0.49000295996666
"BGR",2008,0.519396364688873
"BGR",2009,0.486868560314178
"BGR",2010,0.485597789287567
"BGR",2011,0.474429160356522
"BGR",2012,0.489221453666687
"BGR",2013,0.522035360336304
"BGR",2014,0.530852198600769
"BGR",2015,0.526120543479919
"BGR",2016,0.539253175258636
"BGR",2017,0.532521724700928
"BHR",1950,NA
"BHR",1951,NA
"BHR",1952,NA
"BHR",1953,NA
"BHR",1954,NA
"BHR",1955,NA
"BHR",1956,NA
"BHR",1957,NA
"BHR",1958,NA
"BHR",1959,NA
"BHR",1960,NA
"BHR",1961,NA
"BHR",1962,NA
"BHR",1963,NA
"BHR",1964,NA
"BHR",1965,NA
"BHR",1966,NA
"BHR",1967,NA
"BHR",1968,NA
"BHR",1969,NA
"BHR",1970,0.335175842046738
"BHR",1971,0.335175842046738
"BHR",1972,0.335175842046738
"BHR",1973,0.335175842046738
"BHR",1974,0.335175842046738
"BHR",1975,0.335175842046738
"BHR",1976,0.335175842046738
"BHR",1977,0.335175842046738
"BHR",1978,0.335175842046738
"BHR",1979,0.335175842046738
"BHR",1980,0.335175842046738
"BHR",1981,0.335175842046738
"BHR",1982,0.335175842046738
"BHR",1983,0.335175842046738
"BHR",1984,0.335175842046738
"BHR",1985,0.335175842046738
"BHR",1986,0.335175842046738
"BHR",1987,0.335175842046738
"BHR",1988,0.335175842046738
"BHR",1989,0.335175842046738
"BHR",1990,0.335175842046738
"BHR",1991,0.335175842046738
"BHR",1992,0.335175842046738
"BHR",1993,0.335175842046738
"BHR",1994,0.335175842046738
"BHR",1995,0.335175842046738
"BHR",1996,0.328505098819733
"BHR",1997,0.330191552639008
"BHR",1998,0.335175842046738
"BHR",1999,0.335175842046738
"BHR",2000,0.304058134555817
"BHR",2001,0.329121887683868
"BHR",2002,0.330939948558807
"BHR",2003,0.315883576869965
"BHR",2004,0.291502773761749
"BHR",2005,0.266300171613693
"BHR",2006,0.253301501274109
"BHR",2007,0.263578623533249
"BHR",2008,0.255114018917084
"BHR",2009,0.301217079162598
"BHR",2010,0.293745160102844
"BHR",2011,0.275262266397476
"BHR",2012,0.291015893220901
"BHR",2013,0.286654591560364
"BHR",2014,0.293562293052673
"BHR",2015,0.293562293052673
"BHR",2016,0.293562293052673
"BHR",2017,0.293562293052673
"BHS",1950,NA
"BHS",1951,NA
"BHS",1952,NA
"BHS",1953,NA
"BHS",1954,NA
"BHS",1955,NA
"BHS",1956,NA
"BHS",1957,NA
"BHS",1958,NA
"BHS",1959,NA
"BHS",1960,NA
"BHS",1961,NA
"BHS",1962,NA
"BHS",1963,NA
"BHS",1964,NA
"BHS",1965,NA
"BHS",1966,NA
"BHS",1967,NA
"BHS",1968,NA
"BHS",1969,NA
"BHS",1970,0.411358773708344
"BHS",1971,0.411358773708344
"BHS",1972,0.411358773708344
"BHS",1973,0.411358773708344
"BHS",1974,0.411358773708344
"BHS",1975,0.411358773708344
"BHS",1976,0.411358773708344
"BHS",1977,0.411358773708344
"BHS",1978,0.411358773708344
"BHS",1979,0.411358773708344
"BHS",1980,0.411358773708344
"BHS",1981,0.411358773708344
"BHS",1982,0.411358773708344
"BHS",1983,0.411358773708344
"BHS",1984,0.411358773708344
"BHS",1985,0.411358773708344
"BHS",1986,0.411358773708344
"BHS",1987,0.411358773708344
"BHS",1988,0.411358773708344
"BHS",1989,0.411358773708344
"BHS",1990,0.418358772993088
"BHS",1991,0.418358772993088
"BHS",1992,0.418358772993088
"BHS",1993,0.413758426904678
"BHS",1994,0.418358772993088
"BHS",1995,0.418358772993088
"BHS",1996,0.410401165485382
"BHS",1997,0.415690690279007
"BHS",1998,0.401703923940659
"BHS",1999,0.408616274595261
"BHS",2000,0.391830563545227
"BHS",2001,0.377660989761353
"BHS",2002,0.381319373846054
"BHS",2003,0.390479415655136
"BHS",2004,0.392971098423004
"BHS",2005,0.378230184316635
"BHS",2006,0.406419366598129
"BHS",2007,0.391774475574493
"BHS",2008,0.373760432004929
"BHS",2009,0.394296228885651
"BHS",2010,0.397352874279022
"BHS",2011,0.397352874279022
"BHS",2012,0.397352874279022
"BHS",2013,0.397352874279022
"BHS",2014,0.397352874279022
"BHS",2015,0.397352874279022
"BHS",2016,0.397352874279022
"BHS",2017,0.397352874279022
"BIH",1950,NA
"BIH",1951,NA
"BIH",1952,NA
"BIH",1953,NA
"BIH",1954,NA
"BIH",1955,NA
"BIH",1956,NA
"BIH",1957,NA
"BIH",1958,NA
"BIH",1959,NA
"BIH",1960,NA
"BIH",1961,NA
"BIH",1962,NA
"BIH",1963,NA
"BIH",1964,NA
"BIH",1965,NA
"BIH",1966,NA
"BIH",1967,NA
"BIH",1968,NA
"BIH",1969,NA
"BIH",1970,0.638702690601349
"BIH",1971,0.638702690601349
"BIH",1972,0.638702690601349
"BIH",1973,0.638702690601349
"BIH",1974,0.638702690601349
"BIH",1975,0.638702690601349
"BIH",1976,0.638702690601349
"BIH",1977,0.638702690601349
"BIH",1978,0.638702690601349
"BIH",1979,0.638702690601349
"BIH",1980,0.638702690601349
"BIH",1981,0.638702690601349
"BIH",1982,0.638702690601349
"BIH",1983,0.638702690601349
"BIH",1984,0.638702690601349
"BIH",1985,0.638702690601349
"BIH",1986,0.638702690601349
"BIH",1987,0.638702690601349
"BIH",1988,0.638702690601349
"BIH",1989,0.638702690601349
"BIH",1990,0.638702690601349
"BIH",1991,0.638702690601349
"BIH",1992,0.638702690601349
"BIH",1993,0.638702690601349
"BIH",1994,0.638702690601349
"BIH",1995,0.638702690601349
"BIH",1996,0.638702690601349
"BIH",1997,0.638702690601349
"BIH",1998,0.638702690601349
"BIH",1999,0.638702690601349
"BIH",2000,0.638702690601349
"BIH",2001,0.638702690601349
"BIH",2002,0.638702690601349
"BIH",2003,0.638702690601349
"BIH",2004,0.638702690601349
"BIH",2005,0.638702690601349
"BIH",2006,0.648814499378204
"BIH",2007,0.654797434806824
"BIH",2008,0.664813280105591
"BIH",2009,0.680418372154236
"BIH",2010,0.671102285385132
"BIH",2011,0.671102285385132
"BIH",2012,0.671102285385132
"BIH",2013,0.671102285385132
"BIH",2014,0.671102285385132
"BIH",2015,0.671102285385132
"BIH",2016,0.671102285385132
"BIH",2017,0.671102285385132
"BLR",1950,NA
"BLR",1951,NA
"BLR",1952,NA
"BLR",1953,NA
"BLR",1954,NA
"BLR",1955,NA
"BLR",1956,NA
"BLR",1957,NA
"BLR",1958,NA
"BLR",1959,NA
"BLR",1960,NA
"BLR",1961,NA
"BLR",1962,NA
"BLR",1963,NA
"BLR",1964,NA
"BLR",1965,NA
"BLR",1966,NA
"BLR",1967,NA
"BLR",1968,NA
"BLR",1969,NA
"BLR",1970,0.476498484611511
"BLR",1971,0.476498484611511
"BLR",1972,0.476498484611511
"BLR",1973,0.476498484611511
"BLR",1974,0.476498484611511
"BLR",1975,0.476498484611511
"BLR",1976,0.476498484611511
"BLR",1977,0.476498484611511
"BLR",1978,0.476498484611511
"BLR",1979,0.476498484611511
"BLR",1980,0.476498484611511
"BLR",1981,0.476498484611511
"BLR",1982,0.476498484611511
"BLR",1983,0.476498484611511
"BLR",1984,0.476498484611511
"BLR",1985,0.476498484611511
"BLR",1986,0.476498484611511
"BLR",1987,0.476498484611511
"BLR",1988,0.476498484611511
"BLR",1989,0.476498484611511
"BLR",1990,0.476498484611511
"BLR",1991,0.435020685195923
"BLR",1992,0.462922036647797
"BLR",1993,0.590100049972534
"BLR",1994,0.51667594909668
"BLR",1995,0.510581731796265
"BLR",1996,0.527579307556152
"BLR",1997,0.510367870330811
"BLR",1998,0.553754329681396
"BLR",1999,0.550042986869812
"BLR",2000,0.556931018829346
"BLR",2001,0.594545185565948
"BLR",2002,0.58790647983551
"BLR",2003,0.556284308433533
"BLR",2004,0.554786920547485
"BLR",2005,0.571478724479675
"BLR",2006,0.582054078578949
"BLR",2007,0.569368302822113
"BLR",2008,0.548921048641205
"BLR",2009,0.576470375061035
"BLR",2010,0.595527768135071
"BLR",2011,0.502663254737854
"BLR",2012,0.53922164440155
"BLR",2013,0.626020014286041
"BLR",2014,0.605880200862885
"BLR",2015,0.593227386474609
"BLR",2016,0.593227386474609
"BLR",2017,0.593227386474609
"BLZ",1950,NA
"BLZ",1951,NA
"BLZ",1952,NA
"BLZ",1953,NA
"BLZ",1954,NA
"BLZ",1955,NA
"BLZ",1956,NA
"BLZ",1957,NA
"BLZ",1958,NA
"BLZ",1959,NA
"BLZ",1960,NA
"BLZ",1961,NA
"BLZ",1962,NA
"BLZ",1963,NA
"BLZ",1964,NA
"BLZ",1965,NA
"BLZ",1966,NA
"BLZ",1967,NA
"BLZ",1968,NA
"BLZ",1969,NA
"BLZ",1970,NA
"BLZ",1971,NA
"BLZ",1972,NA
"BLZ",1973,NA
"BLZ",1974,NA
"BLZ",1975,NA
"BLZ",1976,NA
"BLZ",1977,NA
"BLZ",1978,NA
"BLZ",1979,NA
"BLZ",1980,NA
"BLZ",1981,NA
"BLZ",1982,NA
"BLZ",1983,NA
"BLZ",1984,NA
"BLZ",1985,NA
"BLZ",1986,NA
"BLZ",1987,NA
"BLZ",1988,NA
"BLZ",1989,NA
"BLZ",1990,NA
"BLZ",1991,NA
"BLZ",1992,NA
"BLZ",1993,NA
"BLZ",1994,NA
"BLZ",1995,NA
"BLZ",1996,NA
"BLZ",1997,NA
"BLZ",1998,NA
"BLZ",1999,NA
"BLZ",2000,NA
"BLZ",2001,NA
"BLZ",2002,NA
"BLZ",2003,NA
"BLZ",2004,NA
"BLZ",2005,NA
"BLZ",2006,NA
"BLZ",2007,NA
"BLZ",2008,NA
"BLZ",2009,NA
"BLZ",2010,NA
"BLZ",2011,NA
"BLZ",2012,NA
"BLZ",2013,NA
"BLZ",2014,NA
"BLZ",2015,NA
"BLZ",2016,NA
"BLZ",2017,NA
"BMU",1950,NA
"BMU",1951,NA
"BMU",1952,NA
"BMU",1953,NA
"BMU",1954,NA
"BMU",1955,NA
"BMU",1956,NA
"BMU",1957,NA
"BMU",1958,NA
"BMU",1959,NA
"BMU",1960,NA
"BMU",1961,NA
"BMU",1962,NA
"BMU",1963,NA
"BMU",1964,NA
"BMU",1965,NA
"BMU",1966,NA
"BMU",1967,NA
"BMU",1968,NA
"BMU",1969,NA
"BMU",1970,0.588716864585876
"BMU",1971,0.588716864585876
"BMU",1972,0.588716864585876
"BMU",1973,0.588716864585876
"BMU",1974,0.588716864585876
"BMU",1975,0.588716864585876
"BMU",1976,0.588716864585876
"BMU",1977,0.588716864585876
"BMU",1978,0.588716864585876
"BMU",1979,0.588716864585876
"BMU",1980,0.588716864585876
"BMU",1981,0.588716864585876
"BMU",1982,0.588716864585876
"BMU",1983,0.588716864585876
"BMU",1984,0.588716864585876
"BMU",1985,0.588716864585876
"BMU",1986,0.588716864585876
"BMU",1987,0.588716864585876
"BMU",1988,0.588716864585876
"BMU",1989,0.588716864585876
"BMU",1990,0.588716864585876
"BMU",1991,0.588716864585876
"BMU",1992,0.588716864585876
"BMU",1993,0.588716864585876
"BMU",1994,0.588716864585876
"BMU",1995,0.588716864585876
"BMU",1996,0.588716864585876
"BMU",1997,0.58413702249527
"BMU",1998,0.59192967414856
"BMU",1999,0.576356768608093
"BMU",2000,0.622815668582916
"BMU",2001,0.646083235740662
"BMU",2002,0.657824516296387
"BMU",2003,0.653595268726349
"BMU",2004,0.660433769226074
"BMU",2005,0.684196829795837
"BMU",2006,0.664527058601379
"BMU",2007,0.681549906730652
"BMU",2008,0.675017595291138
"BMU",2009,0.69330894947052
"BMU",2010,0.693899929523468
"BMU",2011,0.68913722038269
"BMU",2012,0.691081047058105
"BMU",2013,0.690045654773712
"BMU",2014,0.679636299610138
"BMU",2015,0.681836724281311
"BMU",2016,0.677184820175171
"BMU",2017,0.677184820175171
"BOL",1950,0.513192594051361
"BOL",1951,0.513192594051361
"BOL",1952,0.513192594051361
"BOL",1953,0.513192594051361
"BOL",1954,0.513192594051361
"BOL",1955,0.513192594051361
"BOL",1956,0.513192594051361
"BOL",1957,0.513192594051361
"BOL",1958,0.513192594051361
"BOL",1959,0.513192594051361
"BOL",1960,0.513192594051361
"BOL",1961,0.513192594051361
"BOL",1962,0.513192594051361
"BOL",1963,0.513192594051361
"BOL",1964,0.513192594051361
"BOL",1965,0.513192594051361
"BOL",1966,0.513192594051361
"BOL",1967,0.513192594051361
"BOL",1968,0.513192594051361
"BOL",1969,0.513192594051361
"BOL",1970,0.513192594051361
"BOL",1971,0.565068066120148
"BOL",1972,0.539938986301422
"BOL",1973,0.516551852226257
"BOL",1974,0.535918653011322
"BOL",1975,0.545428693294525
"BOL",1976,0.533043265342712
"BOL",1977,0.545703768730164
"BOL",1978,0.51996773481369
"BOL",1979,0.520562052726746
"BOL",1980,0.532829225063324
"BOL",1981,0.516251087188721
"BOL",1982,0.50840562582016
"BOL",1983,0.566781878471375
"BOL",1984,0.715698540210724
"BOL",1985,0.605671763420105
"BOL",1986,0.520214736461639
"BOL",1987,0.533383131027222
"BOL",1988,0.546551465988159
"BOL",1989,0.550016760826111
"BOL",1990,0.538079798221588
"BOL",1991,0.548705637454987
"BOL",1992,0.559897422790527
"BOL",1993,0.560881853103638
"BOL",1994,0.556448459625244
"BOL",1995,0.538921713829041
"BOL",1996,0.554492294788361
"BOL",1997,0.549319803714752
"BOL",1998,0.518672049045563
"BOL",1999,0.53787636756897
"BOL",2000,0.560121417045593
"BOL",2001,0.55858963727951
"BOL",2002,0.547475278377533
"BOL",2003,0.545152485370636
"BOL",2004,0.524885714054108
"BOL",2005,0.514479339122772
"BOL",2006,0.47956445813179
"BOL",2007,0.471076488494873
"BOL",2008,0.452057927846909
"BOL",2009,0.477365911006927
"BOL",2010,0.450848281383514
"BOL",2011,0.454683065414429
"BOL",2012,0.454781472682953
"BOL",2013,0.460143476724625
"BOL",2014,0.472381711006165
"BOL",2015,0.498441398143768
"BOL",2016,0.498441398143768
"BOL",2017,0.498441398143768
"BRA",1950,0.513664245605469
"BRA",1951,0.513664245605469
"BRA",1952,0.513664245605469
"BRA",1953,0.513664245605469
"BRA",1954,0.513664245605469
"BRA",1955,0.513664245605469
"BRA",1956,0.513664245605469
"BRA",1957,0.513664245605469
"BRA",1958,0.513664245605469
"BRA",1959,0.513664245605469
"BRA",1960,0.513664245605469
"BRA",1961,0.513664245605469
"BRA",1962,0.513664245605469
"BRA",1963,0.513664245605469
"BRA",1964,0.513664245605469
"BRA",1965,0.513664245605469
"BRA",1966,0.513664245605469
"BRA",1967,0.513664245605469
"BRA",1968,0.513664245605469
"BRA",1969,0.513664245605469
"BRA",1970,0.513664245605469
"BRA",1971,0.513664245605469
"BRA",1972,0.513664245605469
"BRA",1973,0.513664245605469
"BRA",1974,0.513664245605469
"BRA",1975,0.513664245605469
"BRA",1976,0.513664245605469
"BRA",1977,0.513664245605469
"BRA",1978,0.513664245605469
"BRA",1979,0.513664245605469
"BRA",1980,0.513664245605469
"BRA",1981,0.513664245605469
"BRA",1982,0.513664245605469
"BRA",1983,0.513664245605469
"BRA",1984,0.513664245605469
"BRA",1985,0.513664245605469
"BRA",1986,0.513664245605469
"BRA",1987,0.513664245605469
"BRA",1988,0.513664245605469
"BRA",1989,0.513664245605469
"BRA",1990,0.513664245605469
"BRA",1991,0.513664245605469
"BRA",1992,0.513664245605469
"BRA",1993,0.490668296813965
"BRA",1994,0.510748326778412
"BRA",1995,0.572760879993439
"BRA",1996,0.563599586486816
"BRA",1997,0.540518403053284
"BRA",1998,0.54667603969574
"BRA",1999,0.544516444206238
"BRA",2000,0.537806510925293
"BRA",2001,0.545147240161896
"BRA",2002,0.533069789409637
"BRA",2003,0.529577612876892
"BRA",2004,0.525227069854736
"BRA",2005,0.535445690155029
"BRA",2006,0.540471017360687
"BRA",2007,0.541516125202179
"BRA",2008,0.549669921398163
"BRA",2009,0.562466979026794
"BRA",2010,0.552456736564636
"BRA",2011,0.557016670703888
"BRA",2012,0.565820515155792
"BRA",2013,0.570314049720764
"BRA",2014,0.568103611469269
"BRA",2015,0.58119797706604
"BRA",2016,0.580396294593811
"BRA",2017,0.580396294593811
"BRB",1950,NA
"BRB",1951,NA
"BRB",1952,NA
"BRB",1953,NA
"BRB",1954,NA
"BRB",1955,NA
"BRB",1956,NA
"BRB",1957,NA
"BRB",1958,NA
"BRB",1959,NA
"BRB",1960,0.737218976020813
"BRB",1961,0.737218976020813
"BRB",1962,0.737218976020813
"BRB",1963,0.737218976020813
"BRB",1964,0.737218976020813
"BRB",1965,0.737218976020813
"BRB",1966,0.737218976020813
"BRB",1967,0.737218976020813
"BRB",1968,0.737218976020813
"BRB",1969,0.737218976020813
"BRB",1970,0.737218976020813
"BRB",1971,0.737218976020813
"BRB",1972,0.737218976020813
"BRB",1973,0.737218976020813
"BRB",1974,0.737218976020813
"BRB",1975,0.755084037780762
"BRB",1976,0.755084037780762
"BRB",1977,0.755084037780762
"BRB",1978,0.755084037780762
"BRB",1979,0.755084037780762
"BRB",1980,0.755084037780762
"BRB",1981,0.755084037780762
"BRB",1982,0.755084037780762
"BRB",1983,0.755084037780762
"BRB",1984,0.755084037780762
"BRB",1985,0.755084037780762
"BRB",1986,0.755084037780762
"BRB",1987,0.755084037780762
"BRB",1988,0.755084037780762
"BRB",1989,0.755084037780762
"BRB",1990,0.755084037780762
"BRB",1991,0.755084037780762
"BRB",1992,0.755084037780762
"BRB",1993,0.755084037780762
"BRB",1994,0.755084037780762
"BRB",1995,0.755084037780762
"BRB",1996,0.755084037780762
"BRB",1997,0.755084037780762
"BRB",1998,0.755084037780762
"BRB",1999,0.755084037780762
"BRB",2000,0.755084037780762
"BRB",2001,0.755084037780762
"BRB",2002,0.755084037780762
"BRB",2003,0.755084037780762
"BRB",2004,0.755084037780762
"BRB",2005,0.755084037780762
"BRB",2006,0.755084037780762
"BRB",2007,0.755084037780762
"BRB",2008,0.755084037780762
"BRB",2009,0.755084037780762
"BRB",2010,0.755084037780762
"BRB",2011,0.755084037780762
"BRB",2012,0.755084037780762
"BRB",2013,0.755084037780762
"BRB",2014,0.755084037780762
"BRB",2015,0.755084037780762
"BRB",2016,0.755084037780762
"BRB",2017,0.755084037780762
"BRN",1950,NA
"BRN",1951,NA
"BRN",1952,NA
"BRN",1953,NA
"BRN",1954,NA
"BRN",1955,NA
"BRN",1956,NA
"BRN",1957,NA
"BRN",1958,NA
"BRN",1959,NA
"BRN",1960,NA
"BRN",1961,NA
"BRN",1962,NA
"BRN",1963,NA
"BRN",1964,NA
"BRN",1965,NA
"BRN",1966,NA
"BRN",1967,NA
"BRN",1968,NA
"BRN",1969,NA
"BRN",1970,NA
"BRN",1971,NA
"BRN",1972,NA
"BRN",1973,NA
"BRN",1974,NA
"BRN",1975,NA
"BRN",1976,NA
"BRN",1977,NA
"BRN",1978,NA
"BRN",1979,NA
"BRN",1980,NA
"BRN",1981,NA
"BRN",1982,NA
"BRN",1983,NA
"BRN",1984,NA
"BRN",1985,NA
"BRN",1986,NA
"BRN",1987,NA
"BRN",1988,NA
"BRN",1989,NA
"BRN",1990,NA
"BRN",1991,NA
"BRN",1992,NA
"BRN",1993,NA
"BRN",1994,NA
"BRN",1995,NA
"BRN",1996,NA
"BRN",1997,NA
"BRN",1998,NA
"BRN",1999,NA
"BRN",2000,NA
"BRN",2001,NA
"BRN",2002,NA
"BRN",2003,NA
"BRN",2004,NA
"BRN",2005,NA
"BRN",2006,NA
"BRN",2007,NA
"BRN",2008,NA
"BRN",2009,NA
"BRN",2010,NA
"BRN",2011,NA
"BRN",2012,NA
"BRN",2013,NA
"BRN",2014,NA
"BRN",2015,NA
"BRN",2016,NA
"BRN",2017,NA
"BTN",1950,NA
"BTN",1951,NA
"BTN",1952,NA
"BTN",1953,NA
"BTN",1954,NA
"BTN",1955,NA
"BTN",1956,NA
"BTN",1957,NA
"BTN",1958,NA
"BTN",1959,NA
"BTN",1960,NA
"BTN",1961,NA
"BTN",1962,NA
"BTN",1963,NA
"BTN",1964,NA
"BTN",1965,NA
"BTN",1966,NA
"BTN",1967,NA
"BTN",1968,NA
"BTN",1969,NA
"BTN",1970,NA
"BTN",1971,NA
"BTN",1972,NA
"BTN",1973,NA
"BTN",1974,NA
"BTN",1975,NA
"BTN",1976,NA
"BTN",1977,NA
"BTN",1978,NA
"BTN",1979,NA
"BTN",1980,NA
"BTN",1981,NA
"BTN",1982,NA
"BTN",1983,NA
"BTN",1984,NA
"BTN",1985,NA
"BTN",1986,NA
"BTN",1987,NA
"BTN",1988,NA
"BTN",1989,NA
"BTN",1990,NA
"BTN",1991,NA
"BTN",1992,NA
"BTN",1993,NA
"BTN",1994,NA
"BTN",1995,NA
"BTN",1996,NA
"BTN",1997,NA
"BTN",1998,NA
"BTN",1999,NA
"BTN",2000,NA
"BTN",2001,NA
"BTN",2002,NA
"BTN",2003,NA
"BTN",2004,NA
"BTN",2005,NA
"BTN",2006,NA
"BTN",2007,NA
"BTN",2008,NA
"BTN",2009,NA
"BTN",2010,NA
"BTN",2011,NA
"BTN",2012,NA
"BTN",2013,NA
"BTN",2014,NA
"BTN",2015,NA
"BTN",2016,NA
"BTN",2017,NA
"BWA",1950,NA
"BWA",1951,NA
"BWA",1952,NA
"BWA",1953,NA
"BWA",1954,NA
"BWA",1955,NA
"BWA",1956,NA
"BWA",1957,NA
"BWA",1958,NA
"BWA",1959,NA
"BWA",1960,0.349185019731522
"BWA",1961,0.349185019731522
"BWA",1962,0.349185019731522
"BWA",1963,0.349185019731522
"BWA",1964,0.349185019731522
"BWA",1965,0.349185019731522
"BWA",1966,0.349185019731522
"BWA",1967,0.349185019731522
"BWA",1968,0.349185019731522
"BWA",1969,0.349185019731522
"BWA",1970,0.349185019731522
"BWA",1971,0.349185019731522
"BWA",1972,0.349185019731522
"BWA",1973,0.349185019731522
"BWA",1974,0.349185019731522
"BWA",1975,0.349185019731522
"BWA",1976,0.349185019731522
"BWA",1977,0.349185019731522
"BWA",1978,0.349185019731522
"BWA",1979,0.349185019731522
"BWA",1980,0.349185019731522
"BWA",1981,0.349185019731522
"BWA",1982,0.349185019731522
"BWA",1983,0.349185019731522
"BWA",1984,0.349185019731522
"BWA",1985,0.349185019731522
"BWA",1986,0.349185019731522
"BWA",1987,0.349185019731522
"BWA",1988,0.349185019731522
"BWA",1989,0.349185019731522
"BWA",1990,0.349185019731522
"BWA",1991,0.349185019731522
"BWA",1992,0.349185019731522
"BWA",1993,0.38288813829422
"BWA",1994,0.32737785577774
"BWA",1995,0.331589758396149
"BWA",1996,0.316365987062454
"BWA",1997,0.279382765293121
"BWA",1998,0.294239908456802
"BWA",1999,0.303253561258316
"BWA",2000,0.277960985898972
"BWA",2001,0.277960985898972
"BWA",2002,0.277960985898972
"BWA",2003,0.277960985898972
"BWA",2004,0.277960985898972
"BWA",2005,0.277960985898972
"BWA",2006,0.277960985898972
"BWA",2007,0.277960985898972
"BWA",2008,0.277960985898972
